gtf_trip_id,reference_pattern_id,reference_trip_id,gtf_route_id,start_time,reference_route_id,gtf_service_id,reference_service_id
15185,12135,419997,22,08:39:00,881,3,131
15186,12135,436646,22,07:23:00,881,9,136
15187,12135,423230,22,20:19:00,881,2,132
15188,12135,423236,22,07:03:00,881,2,132
15189,12135,431491,22,20:50:00,881,4,134
15190,12135,431108,22,08:26:00,881,4,134
15191,12135,431195,22,09:43:00,881,4,134
15192,12135,432853,22,19:20:00,881,4,134
15193,12135,439578,22,12:47:00,881,8,137
15194,12135,415288,22,08:02:00,881,1,130
15195,12135,415108,22,18:34:00,881,1,130
15196,12135,440597,22,15:44:00,881,10,138
15197,12135,440905,22,12:31:00,881,10,138
15198,12135,431197,22,11:11:00,881,4,134
15199,12135,421054,22,15:17:00,881,3,131
15200,12135,432823,22,16:29:00,881,4,134
15201,12135,431313,22,07:15:00,881,4,134
15202,12135,431098,22,18:54:00,881,4,134
15203,12135,431914,22,14:49:00,881,4,134
15204,12135,431641,22,15:04:00,881,4,134
15205,12135,441513,22,12:56:00,881,10,138
15206,12135,440915,22,19:47:00,881,10,138
15207,12135,440256,22,16:48:00,881,10,138
15208,12135,442329,22,19:21:00,881,10,138
15209,12135,442184,22,14:10:00,881,10,138
15210,12135,420102,22,14:49:00,881,3,131
15211,12135,419687,22,20:50:00,881,3,131
15212,12135,441158,22,17:36:00,881,10,138
15213,12135,419835,22,15:04:00,881,3,131
15214,12135,439504,22,11:07:00,881,8,137
15215,12135,441515,22,14:30:00,881,10,138
15216,12135,442174,22,22:04:00,881,10,138
15217,12135,442180,22,11:15:00,881,10,138
15218,12135,431908,22,10:27:00,881,4,134
15219,12135,431426,22,07:27:00,881,4,134
15220,12135,427085,22,08:02:00,881,5,133
15221,12135,427169,22,08:26:00,881,5,133
15222,12135,419221,22,08:02:00,881,3,131
15223,12135,419305,22,08:26:00,881,3,131
15224,12135,419510,22,07:15:00,881,3,131
15225,12135,443194,22,18:12:00,881,6,139
15226,12135,414880,22,09:21:00,881,1,130
15227,12135,414549,22,10:05:00,881,1,130
15228,12135,440548,22,08:11:00,881,10,138
15229,12135,440554,22,12:06:00,881,10,138
15230,12135,440426,22,16:16:00,881,10,138
15231,12135,419297,22,20:19:00,881,3,131
15232,12135,419303,22,07:03:00,881,3,131
15233,12135,419392,22,09:43:00,881,3,131
15234,12135,439526,22,13:37:00,881,8,137
15235,12135,427256,22,09:43:00,881,5,133
15236,12135,428194,22,21:51:00,881,5,133
15237,12135,428830,22,16:29:00,881,5,133
15238,12135,428859,22,19:20:00,881,5,133
15239,12135,435697,22,14:10:00,881,7,135
15240,12135,436786,22,18:41:00,881,9,136
15241,12135,436449,22,12:22:00,881,9,136
15242,12135,423154,22,08:02:00,881,2,132
15243,12135,423238,22,08:26:00,881,2,132
15244,12135,443061,22,09:52:00,881,6,139
15245,12135,442939,22,12:22:00,881,6,139
15246,12135,416163,22,10:27:00,881,1,130
15247,12135,414386,22,13:44:00,881,1,130
15248,12135,416161,22,09:00:00,881,1,130
15249,12135,416167,22,13:22:00,881,1,130
15250,12135,415990,22,23:23:00,881,1,130
15251,12135,414384,22,12:17:00,881,1,130
15252,12135,424029,22,10:27:00,881,2,132
15253,12135,443138,22,07:23:00,881,6,139
15254,12135,415689,22,07:27:00,881,1,130
15255,12135,416165,22,11:55:00,881,1,130
15256,12135,416171,22,16:17:00,881,1,130
15257,12135,414007,22,12:39:00,881,1,130
15258,12135,420966,22,16:29:00,881,3,131
15259,12135,420995,22,19:20:00,881,3,131
15260,12135,414393,22,18:14:00,881,1,130
15261,12135,415117,22,06:50:00,881,1,130
15262,12135,435689,22,12:31:00,881,7,135
15263,12135,435814,22,19:21:00,881,7,135
15264,12135,436784,22,17:22:00,881,9,136
15265,12135,436569,22,09:52:00,881,9,136
15266,12135,420330,22,21:51:00,881,3,131
15267,12135,435620,22,22:04:00,881,7,135
15268,12135,436776,22,11:32:00,881,9,136
15269,12135,435806,22,13:46:00,881,7,135
15270,12135,435922,22,18:25:00,881,7,135
15271,12135,435957,22,17:20:00,881,7,135
15272,12135,424263,22,21:51:00,881,2,132
15273,12135,415119,22,08:14:00,881,1,130
15274,12135,416169,22,14:49:00,881,1,130
15275,12135,415902,22,15:04:00,881,1,130
15276,12135,415754,22,20:50:00,881,1,130
15277,12135,420096,22,10:27:00,881,3,131
15278,12135,415362,22,18:54:00,881,1,130
15279,12135,427159,22,18:54:00,881,5,133
15280,12135,427699,22,15:04:00,881,5,133
15281,12135,427551,22,20:50:00,881,5,133
15282,12135,416064,22,08:39:00,881,1,130
15283,12135,415364,22,20:19:00,881,1,130
15284,12135,415370,22,07:03:00,881,1,130
15285,12135,427966,22,14:49:00,881,5,133
15286,12135,414551,22,11:33:00,881,1,130
15287,12135,414882,22,10:49:00,881,1,130
15288,12135,414888,22,15:29:00,881,1,130
15289,12135,443067,22,14:02:00,881,6,139
15290,12135,443276,22,17:22:00,881,6,139
15291,12135,423443,22,07:15:00,881,2,132
15292,12135,423228,22,18:54:00,881,2,132
15293,12135,424035,22,14:49:00,881,2,132
15294,12135,423768,22,15:04:00,881,2,132
15295,12135,423620,22,20:50:00,881,2,132
15296,12135,414553,22,13:01:00,881,1,130
15297,12135,414878,22,07:51:00,881,1,130
15298,12135,442952,22,21:32:00,881,6,139
15299,12135,443524,22,13:12:00,881,6,139
15300,12135,431024,22,08:02:00,881,4,134
15301,12135,436628,22,10:17:00,881,9,136
15302,12135,435693,22,11:15:00,881,7,135
15303,12135,423856,22,23:23:00,881,2,132
15304,12135,424033,22,13:22:00,881,2,132
15305,12135,432142,22,21:51:00,881,4,134
15306,12135,427374,22,07:15:00,881,5,133
15307,12135,427258,22,11:11:00,881,5,133
15308,12135,418944,22,07:39:00,881,3,131
15309,12135,418488,22,14:29:00,881,3,131
15310,12135,421376,22,16:05:00,881,3,131
15311,12135,421626,22,22:51:00,881,3,131
15312,12135,417710,22,22:21:00,881,1,130
15313,12135,418369,22,06:01:00,881,3,131
15314,12135,421725,22,23:57:00,881,3,131
15315,12135,433883,22,13:21:00,881,7,135
15316,12135,434063,22,22:44:00,881,7,135
15317,12135,434972,22,08:40:00,881,7,135
15318,12135,443680,22,11:57:00,881,6,139
15319,12135,443747,22,19:40:00,881,6,139
15320,12135,434583,22,00:43:00,881,7,135
15321,12135,434670,22,07:41:00,881,7,135
15322,12135,444075,22,13:37:00,881,6,139
15323,12135,418317,22,12:17:00,881,3,131
15324,12135,418326,22,18:14:00,881,3,131
15325,12135,417693,22,22:51:00,881,1,130
15326,12135,444127,22,12:47:00,881,6,139
15327,12135,417443,22,16:05:00,881,1,130
15328,12135,430287,22,11:33:00,881,4,134
15329,12135,430612,22,06:34:00,881,4,134
15330,12135,430618,22,10:49:00,881,4,134
15331,12135,439147,22,08:23:00,881,8,137
15332,12135,433877,22,09:11:00,881,7,135
15333,12135,433906,22,11:41:00,881,7,135
15334,12135,434057,22,18:41:00,881,7,135
15335,12135,434629,22,18:59:00,881,7,135
15336,12135,443642,22,20:42:00,881,6,139
15337,12135,430123,22,18:14:00,881,4,134
15338,12135,429490,22,22:51:00,881,5,133
15339,12135,429589,22,23:57:00,881,5,133
15340,12135,429737,22,12:39:00,881,4,134
15341,12135,422250,22,12:17:00,881,2,132
15342,12135,422259,22,18:14:00,881,2,132
15343,12135,430614,22,07:51:00,881,4,134
15344,12135,430855,22,08:14:00,881,4,134
15345,12135,437208,22,09:24:00,881,9,136
15346,12135,437667,22,12:47:00,881,9,136
15347,12135,438512,22,09:52:00,881,8,137
15348,12135,437609,22,13:37:00,881,9,136
15349,12135,438390,22,12:22:00,881,8,137
15350,12135,422419,22,13:01:00,881,2,132
15351,12135,422744,22,07:51:00,881,2,132
15352,12135,421873,22,12:39:00,881,2,132
15353,12135,433413,22,19:48:00,881,4,134
15354,12135,439139,22,17:47:00,881,8,137
15355,12135,422985,22,08:14:00,881,2,132
15356,12135,430853,22,06:50:00,881,4,134
15357,12135,444053,22,11:07:00,881,6,139
15358,12135,443696,22,08:23:00,881,6,139
15359,12135,417267,22,15:41:00,881,1,130
15360,12135,422877,22,07:39:00,881,2,132
15361,12135,422421,22,14:29:00,881,2,132
15362,12135,434061,22,21:24:00,881,7,135
15363,12135,434598,22,15:10:00,881,7,135
15364,12135,434627,22,17:36:00,881,7,135
15365,12135,418813,22,09:21:00,881,3,131
15366,12135,421643,22,22:21:00,881,3,131
15367,12135,422302,22,06:01:00,881,2,132
15368,12135,418319,22,13:44:00,881,3,131
15369,12135,444523,22,15:42:00,881,6,139
15370,12135,434935,22,17:52:00,881,7,135
15371,12135,443678,22,10:42:00,881,6,139
15372,12135,444061,22,16:32:00,881,6,139
15373,12135,430116,22,13:44:00,881,4,134
15374,12135,426675,22,07:51:00,881,5,133
15375,12135,426190,22,18:14:00,881,5,133
15376,12135,426350,22,13:01:00,881,5,133
15377,12135,421721,22,21:21:00,881,3,131
15378,12135,421875,22,14:07:00,881,2,132
15379,12135,421294,22,15:53:00,881,3,131
15380,12135,422746,22,09:21:00,881,2,132
15381,12135,422415,22,10:05:00,881,2,132
15382,12135,441507,22,08:40:00,881,10,138
15383,12135,442439,22,17:20:00,881,10,138
15384,12135,425216,22,15:53:00,881,2,132
15385,12135,442407,22,20:15:00,881,10,138
15386,12135,422748,22,10:49:00,881,2,132
15387,12135,422754,22,15:29:00,881,2,132
15388,12135,422417,22,11:33:00,881,2,132
15389,12135,421639,22,19:48:00,881,3,131
15390,12135,419050,22,06:50:00,881,3,131
15391,12135,418809,22,06:34:00,881,3,131
15392,12135,437220,22,17:47:00,881,9,136
15393,12135,426346,22,10:05:00,881,5,133
15394,12135,426677,22,09:21:00,881,5,133
15395,12135,438518,22,14:02:00,881,8,137
15396,12135,438065,22,16:07:00,881,9,136
15397,12136,433527,22,00:38:00,881,4,134
15398,12136,428977,22,00:38:00,881,5,133
15399,12136,425625,22,00:38:00,881,2,132
15400,12136,421113,22,00:38:00,881,3,131
15401,12136,417180,22,00:38:00,881,1,130
15402,12135,438071,22,20:10:00,881,9,136
15403,12135,434978,22,12:56:00,881,7,135
15404,12135,439093,22,20:42:00,881,8,137
15405,12135,444569,22,22:32:00,881,6,139
15406,12135,444119,22,23:32:00,881,6,139
15407,12135,417788,22,21:21:00,881,1,130
15408,12135,417942,22,14:07:00,881,3,131
15409,12135,417361,22,15:53:00,881,1,130
15410,12135,417033,22,16:29:00,881,1,130
15411,12135,417062,22,19:20:00,881,1,130
15412,12135,418482,22,10:05:00,881,3,131
15413,12135,433852,22,16:32:00,881,7,135
15414,12135,433904,22,10:15:00,881,7,135
15415,12135,430289,22,13:01:00,881,4,134
15416,12135,438727,22,17:22:00,881,8,137
15417,12135,434001,22,08:11:00,881,7,135
15418,12135,434007,22,12:06:00,881,7,135
15419,12135,434602,22,18:08:00,881,7,135
15420,12135,443676,22,09:24:00,881,6,139
15421,12135,443885,22,08:54:00,881,6,139
15422,12135,443894,22,15:17:00,881,6,139
15423,12134,431196,22,10:36:00,881,4,134
15424,12134,424034,22,14:12:00,881,2,132
15425,12134,423227,22,18:18:00,881,2,132
15426,12134,430288,22,12:25:00,881,4,134
15427,12134,423619,22,20:17:00,881,2,132
15428,12134,423767,22,14:26:00,881,2,132
15429,12134,436568,22,09:20:00,881,9,136
15430,12134,430102,22,16:02:00,881,4,134
15431,12134,429588,22,23:27:00,881,5,133
15432,12134,429742,22,16:32:00,881,4,134
15433,12134,430613,22,07:17:00,881,4,134
15434,12134,430854,22,07:39:00,881,4,134
15435,12134,437608,22,13:02:00,881,9,136
15436,12134,437666,22,12:12:00,881,9,136
15437,12134,437219,22,17:12:00,881,9,136
15438,12134,427485,22,06:57:00,881,5,133
15439,12134,427961,22,11:20:00,881,5,133
15440,12134,427967,22,15:39:00,881,5,133
15441,12134,440255,22,16:12:00,881,10,138
15442,12134,440415,22,08:40:00,881,10,138
15443,12134,439335,22,08:24:00,881,8,137
15444,12134,432822,22,15:51:00,881,4,134
15445,12134,426913,22,06:21:00,881,5,133
15446,12134,440421,22,12:46:00,881,10,138
15447,12134,440450,22,09:42:00,881,10,138
15448,12134,440604,22,20:52:00,881,10,138
15449,12134,440900,22,09:12:00,881,10,138
15450,12134,433108,22,16:43:00,881,4,134
15451,12134,437055,22,12:37:00,881,9,136
15452,12134,438074,22,22:00:00,881,9,136
15453,12134,437209,22,10:10:00,881,9,136
15454,12134,439128,22,10:10:00,881,8,137
15455,12134,439134,22,14:17:00,881,8,137
15456,12134,434979,22,13:54:00,881,7,135
15457,12135,433885,22,14:49:00,881,7,135
15458,12135,434245,22,20:48:00,881,7,135
15459,12135,433400,22,22:51:00,881,4,134
15460,12135,439129,22,10:42:00,881,8,137
15461,12135,438975,22,13:12:00,881,8,137
15462,12135,438403,22,21:32:00,881,8,137
15463,12135,438589,22,07:23:00,881,8,137
15464,12135,430624,22,15:29:00,881,4,134
15465,12135,437587,22,11:07:00,881,9,136
15466,12135,438075,22,22:32:00,881,9,136
15467,12135,419041,22,18:34:00,881,3,131
15468,12135,422983,22,06:50:00,881,2,132
15469,12135,422742,22,06:34:00,881,2,132
15470,12134,443687,22,17:12:00,881,6,139
15471,12134,444558,22,15:32:00,881,6,139
15472,12134,444564,22,19:36:00,881,6,139
15473,12134,443893,22,14:42:00,881,6,139
15474,12134,417941,22,13:29:00,881,3,131
15475,12134,422249,22,11:41:00,881,2,132
15476,12134,440596,22,15:08:00,881,10,138
15477,12134,418481,22,09:30:00,881,3,131
15478,12134,418487,22,13:51:00,881,3,131
15479,12134,418943,22,07:08:00,881,3,131
15480,12134,421375,22,15:27:00,881,3,131
15481,12134,425215,22,15:15:00,881,2,132
15482,12134,425285,22,15:27:00,881,2,132
15483,12134,426182,22,13:08:00,881,5,133
15484,12134,419621,22,06:57:00,881,3,131
15485,12134,420097,22,11:20:00,881,3,131
15486,12134,420103,22,15:39:00,881,3,131
15487,12134,431425,22,06:57:00,881,4,134
15488,12134,431640,22,14:26:00,881,4,134
15489,12134,431312,22,06:46:00,881,4,134
15490,12134,431097,22,18:18:00,881,4,134
15491,12134,431907,22,09:52:00,881,4,134
15492,12134,431913,22,14:12:00,881,4,134
15493,12134,423442,22,06:46:00,881,2,132
15494,12134,423326,22,10:36:00,881,2,132
15495,12134,434369,22,09:12:00,881,7,135
15496,12134,429157,22,15:15:00,881,5,133
15497,12134,429241,22,16:55:00,881,5,133
15498,12134,419294,22,18:18:00,881,3,131
15499,12134,432906,22,16:22:00,881,4,134
15500,12134,426904,22,17:58:00,881,5,133
15501,12134,427084,22,07:27:00,881,5,133
15502,12134,437207,22,08:53:00,881,9,136
15503,12134,437416,22,14:42:00,881,9,136
15504,12134,438389,22,11:48:00,881,8,137
15505,12134,438017,22,15:07:00,881,9,136
15506,12134,443746,22,19:06:00,881,6,139
15507,12134,444568,22,22:00:00,881,6,139
15508,12134,417034,22,17:21:00,881,1,130
15509,12134,417362,22,16:43:00,881,1,130
15510,12134,434977,22,12:21:00,881,7,135
15511,12134,439138,22,17:12:00,881,8,137
15512,12134,419686,22,20:17:00,881,3,131
15513,12134,419834,22,14:26:00,881,3,131
15514,12134,420101,22,14:12:00,881,3,131
15515,12134,431909,22,11:20:00,881,4,134
15516,12134,426676,22,08:46:00,881,5,133
15517,12134,429063,22,15:03:00,881,5,133
15518,12134,428831,22,17:21:00,881,5,133
15519,12134,422251,22,13:08:00,881,2,132
15520,12134,440425,22,15:40:00,881,10,138
15521,12134,440547,22,07:40:00,881,10,138
15522,12134,421377,22,16:55:00,881,3,131
15523,12134,418483,22,10:58:00,881,3,131
15524,12134,418814,22,10:14:00,881,3,131
15525,12134,440904,22,11:56:00,881,10,138
15526,12134,441514,22,13:54:00,881,10,138
15527,12134,442173,22,21:32:00,881,10,138
15528,12134,442179,22,10:41:00,881,10,138
15529,12134,437173,22,20:10:00,881,9,136
15530,12134,426345,22,09:30:00,881,5,133
15531,12134,426351,22,13:51:00,881,5,133
15532,12134,437594,22,15:57:00,881,9,136
15533,12134,438070,22,19:36:00,881,9,136
15534,12134,437658,22,23:00:00,881,9,136
15535,12134,426180,22,11:41:00,881,5,133
15536,12134,425287,22,16:55:00,881,2,132
15537,12134,425624,22,00:07:00,881,2,132
15538,12134,426807,22,07:08:00,881,5,133
15539,12134,429159,22,16:43:00,881,5,133
15540,12134,430611,22,06:06:00,881,4,134
15541,12134,430852,22,06:21:00,881,4,134
15542,12134,433526,22,00:07:00,881,4,134
15543,12134,433555,22,20:48:00,881,4,134
15544,12134,430843,22,17:58:00,881,4,134
15545,12134,439130,22,11:25:00,881,8,137
15546,12134,433886,22,15:40:00,881,7,135
15547,12134,433851,22,15:56:00,881,7,135
15548,12134,443677,22,10:10:00,881,6,139
15549,12134,443683,22,14:17:00,881,6,139
15550,12134,418305,22,16:02:00,881,3,131
15551,12134,417945,22,16:32:00,881,3,131
15552,12134,444522,22,15:07:00,881,6,139
15553,12134,421295,22,16:43:00,881,3,131
15554,12134,418485,22,12:25:00,881,3,131
15555,12134,438511,22,09:20:00,881,8,137
15556,12134,438517,22,13:27:00,881,8,137
15557,12134,438064,22,15:32:00,881,9,136
15558,12134,439092,22,20:10:00,881,8,137
15559,12134,438726,22,16:47:00,881,8,137
15560,12134,434597,22,14:34:00,881,7,135
15561,12134,434626,22,17:00:00,881,7,135
15562,12134,434934,22,17:16:00,881,7,135
15563,12134,429584,22,20:48:00,881,5,133
15564,12134,434628,22,18:25:00,881,7,135
15565,12134,430615,22,08:46:00,881,4,134
15566,12134,439140,22,18:36:00,881,8,137
15567,12134,439146,22,07:55:00,881,8,137
15568,12134,430284,22,09:30:00,881,4,134
15569,12134,429738,22,13:29:00,881,4,134
15570,12134,441738,22,10:13:00,881,10,138
15571,12134,440553,22,11:31:00,881,10,138
15572,12134,440768,22,20:12:00,881,10,138
15573,12134,441134,22,17:32:00,881,10,138
15574,12134,441157,22,17:00:00,881,10,138
15575,12134,441192,22,07:10:00,881,10,138
15576,12134,443641,22,20:10:00,881,6,139
15577,12134,439291,22,16:22:00,881,8,137
15578,12134,440019,22,22:00:00,881,8,137
15579,12134,433905,22,11:06:00,881,7,135
15580,12134,433173,22,15:27:00,881,4,134
15581,12134,434416,22,01:00:00,881,7,135
15582,12134,434056,22,18:04:00,881,7,135
15583,12134,438722,22,13:52:00,881,8,137
15584,12134,438728,22,18:06:00,881,8,137
15585,12134,437215,22,14:17:00,881,9,136
15586,12134,437221,22,18:36:00,881,9,136
15587,12134,441469,22,17:16:00,881,10,138
15588,12134,442314,22,23:32:00,881,10,138
15589,12134,439503,22,10:35:00,881,8,137
15590,12134,422741,22,06:06:00,881,2,132
15591,12134,422973,22,17:58:00,881,2,132
15592,12134,422982,22,06:21:00,881,2,132
15593,12134,421638,22,19:13:00,881,3,131
15594,12134,418808,22,06:06:00,881,3,131
15595,12134,419040,22,17:58:00,881,3,131
15596,12134,419049,22,06:21:00,881,3,131
15597,12134,417179,22,00:07:00,881,1,130
15598,12134,417266,22,15:03:00,881,1,130
15599,12134,433903,22,09:42:00,881,7,135
15600,12134,434060,22,20:52:00,881,7,135
15601,12134,444060,22,15:57:00,881,6,139
15602,12134,444118,22,23:00:00,881,6,139
15603,12134,438570,22,09:45:00,881,8,137
15604,12134,433175,22,16:55:00,881,4,134
15605,12134,433230,22,01:00:00,881,4,134
15606,12134,439197,22,19:06:00,881,8,137
15607,12134,438718,22,11:00:00,881,8,137
15608,12134,422876,22,07:08:00,881,2,132
15609,12134,422420,22,13:51:00,881,2,132
15610,12134,437211,22,11:25:00,881,9,136
15611,12134,437368,22,16:22:00,881,9,136
15612,12134,421874,22,13:29:00,881,2,132
15613,12134,421642,22,21:48:00,881,3,131
15614,12134,418812,22,08:46:00,881,3,131
15615,12134,422416,22,10:58:00,881,2,132
15616,12134,422747,22,10:14:00,881,2,132
15617,12134,422753,22,14:51:00,881,2,132
15618,12134,417787,22,20:48:00,881,1,130
15619,12134,417032,22,15:51:00,881,1,130
15620,12134,417061,22,18:44:00,881,1,130
15621,12134,417360,22,15:15:00,881,1,130
15622,12134,417097,22,16:22:00,881,1,130
15623,12134,417120,22,14:39:00,881,1,130
15624,12134,443840,22,16:22:00,881,6,139
15625,12134,433715,22,16:12:00,881,7,135
15626,12134,434052,22,15:08:00,881,7,135
15627,12134,433416,22,21:48:00,881,4,134
15628,12134,443689,22,18:36:00,881,6,139
15629,12134,443695,22,07:55:00,881,6,139
15630,12134,434981,22,15:24:00,881,7,135
15631,12134,418810,22,07:17:00,881,3,131
15632,12134,421878,22,16:32:00,881,2,132
15633,12134,422238,22,16:02:00,881,2,132
15634,12134,419051,22,07:39:00,881,3,131
15635,12134,417692,22,22:19:00,881,1,130
15636,12134,444052,22,10:35:00,881,6,139
15637,12134,417791,22,23:27:00,881,1,130
15638,12134,417939,22,12:03:00,881,3,131
15639,12134,418325,22,17:38:00,881,3,131
15640,12134,421872,22,12:03:00,881,2,132
15641,12134,421724,22,23:27:00,881,3,131
15642,12134,421625,22,22:19:00,881,3,131
15643,12134,418316,22,11:41:00,881,3,131
15644,12134,417709,22,21:48:00,881,1,130
15645,12134,443884,22,08:24:00,881,6,139
15646,12134,417442,22,15:27:00,881,1,130
15647,12134,433399,22,22:19:00,881,4,134
15648,12134,430617,22,10:14:00,881,4,134
15649,12134,430623,22,14:51:00,881,4,134
15650,12134,430286,22,10:58:00,881,4,134
15651,12134,434601,22,17:32:00,881,7,135
15652,12134,443675,22,08:53:00,881,6,139
15653,12134,438974,22,12:37:00,881,8,137
15654,12134,434244,22,20:12:00,881,7,135
15655,12134,430115,22,13:08:00,881,4,134
15656,12134,434000,22,07:40:00,881,7,135
15657,12134,427698,22,14:26:00,881,5,133
15658,12134,427965,22,14:12:00,881,5,133
15659,12134,435921,22,17:48:00,881,7,135
15660,12134,435956,22,16:44:00,881,7,135
15661,12134,436461,22,21:00:00,881,9,136
15662,12134,435619,22,21:32:00,881,7,135
15663,12134,435799,22,23:32:00,881,7,135
15664,12134,435805,22,13:11:00,881,7,135
15665,12134,424913,22,15:51:00,881,2,132
15666,12134,424983,22,16:22:00,881,2,132
15667,12134,425006,22,14:39:00,881,2,132
15668,12134,430122,22,17:38:00,881,4,134
15669,12134,423229,22,19:45:00,881,2,132
15670,12134,423235,22,06:34:00,881,2,132
15671,12134,424402,22,16:12:00,881,2,132
15672,12134,423929,22,08:04:00,881,2,132
15673,12134,425140,22,15:03:00,881,2,132
15674,12134,442187,22,16:28:00,881,10,138
15675,12134,441516,22,15:24:00,881,10,138
15676,12134,436701,22,17:38:00,881,9,136
15677,12134,425535,22,19:13:00,881,2,132
15678,12134,425651,22,20:48:00,881,2,132
15679,12134,425805,22,13:29:00,881,5,133
15680,12134,429736,22,12:03:00,881,4,134
15681,12134,429489,22,22:19:00,881,5,133
15682,12134,434582,22,00:12:00,881,7,135
15683,12134,426684,22,14:51:00,881,5,133
15684,12134,433412,22,19:13:00,881,4,134
15685,12134,431099,22,19:45:00,881,4,134
15686,12134,431105,22,06:34:00,881,4,134
15687,12134,431915,22,15:39:00,881,4,134
15688,12134,432824,22,17:21:00,881,4,134
15689,12134,432281,22,16:12:00,881,4,134
15690,12134,439511,22,15:57:00,881,8,137
15691,12134,439569,22,23:00:00,881,8,137
15692,12134,423855,22,22:53:00,881,2,132
15693,12134,443193,22,17:38:00,881,6,139
15694,12134,443277,22,18:06:00,881,6,139
15695,12134,432695,22,14:39:00,881,4,134
15696,12134,432852,22,18:44:00,881,4,134
15697,12134,425217,22,16:43:00,881,2,132
15698,12134,426915,22,07:39:00,881,5,133
15699,12134,424038,22,17:07:00,881,2,132
15700,12134,427969,22,17:07:00,881,5,133
15701,12134,427786,22,22:53:00,881,5,133
15702,12134,424915,22,17:21:00,881,2,132
15703,12134,416396,22,21:18:00,881,1,130
15704,12134,415371,22,07:51:00,881,1,130
15705,12134,415458,22,09:08:00,881,1,130
15706,12134,440391,22,15:56:00,881,10,138
15707,12134,440423,22,14:14:00,881,10,138
15708,12134,414552,22,12:25:00,881,1,130
15709,12134,414372,22,16:02:00,881,1,130
15710,12134,414012,22,16:32:00,881,1,130
15711,12134,442938,22,11:48:00,881,6,139
15712,12134,435894,22,19:42:00,881,7,135
15713,12134,435917,22,14:52:00,881,7,135
15714,12134,435923,22,19:12:00,881,7,135
15715,12134,435621,22,22:52:00,881,7,135
15716,12134,443275,22,16:47:00,881,6,139
15717,12134,443060,22,09:20:00,881,6,139
15718,12134,443066,22,13:27:00,881,6,139
15719,12134,427373,22,06:46:00,881,5,133
15720,12134,427550,22,20:17:00,881,5,133
15721,12134,427257,22,10:36:00,881,5,133
15722,12134,427158,22,18:18:00,881,5,133
15723,12134,431107,22,07:51:00,881,4,134
15724,12134,421112,22,00:07:00,881,3,131
15725,12134,421199,22,15:03:00,881,3,131
15726,12134,431023,22,07:27:00,881,4,134
15727,12134,432141,22,21:18:00,881,4,134
15728,12134,425522,22,22:19:00,881,2,132
15729,12134,437278,22,19:06:00,881,9,136
15730,12134,426674,22,07:17:00,881,5,133
15731,12134,426189,22,17:38:00,881,5,133
15732,12134,442406,22,19:42:00,881,10,138
15733,12134,442438,22,16:44:00,881,10,138
15734,12134,437586,22,10:35:00,881,9,136
15735,12134,438402,22,21:00:00,881,8,137
15736,12134,440600,22,18:04:00,881,10,138
15737,12134,440452,22,11:06:00,881,10,138
15738,12134,439525,22,13:02:00,881,8,137
15739,12134,439577,22,12:12:00,881,8,137
15740,12134,428976,22,00:07:00,881,5,133
15741,12134,441117,22,00:12:00,881,10,138
15742,12134,441506,22,08:10:00,881,10,138
15743,12134,442183,22,13:35:00,881,10,138
15744,12134,442328,22,18:46:00,881,10,138
15745,12134,441512,22,12:21:00,881,10,138
15746,12134,427957,22,08:25:00,881,5,133
15747,12134,427963,22,12:46:00,881,5,133
15748,12134,433048,22,15:03:00,881,4,134
15749,12134,433106,22,15:15:00,881,4,134
15750,12134,433559,22,23:27:00,881,4,134
15751,12134,433884,22,14:14:00,881,7,135
15752,12134,434006,22,11:31:00,881,7,135
15753,12134,426349,22,12:25:00,881,5,133
15754,12134,426169,22,16:02:00,881,5,133
15755,12134,425539,22,21:48:00,881,2,132
15756,12134,425655,22,23:27:00,881,2,132
15757,12134,425803,22,12:03:00,881,5,133
15758,12134,425809,22,16:32:00,881,5,133
15759,12134,414385,22,13:08:00,881,1,130
15760,12134,414887,22,14:51:00,881,1,130
15761,12134,424262,22,21:18:00,881,2,132
15762,12134,423153,22,07:27:00,881,2,132
15763,12134,423237,22,07:51:00,881,2,132
15764,12134,423324,22,09:08:00,881,2,132
15765,12134,443271,22,13:52:00,881,6,139
15766,12134,416063,22,08:04:00,881,1,130
15767,12134,416162,22,09:52:00,881,1,130
15768,12134,415369,22,06:34:00,881,1,130
15769,12134,429502,22,19:13:00,881,5,133
15770,12134,415361,22,18:18:00,881,1,130
15771,12134,416168,22,14:12:00,881,1,130
15772,12134,415901,22,14:26:00,881,1,130
15773,12134,435692,22,10:41:00,881,7,135
15774,12134,424030,22,11:20:00,881,2,132
15775,12134,424036,22,15:39:00,881,2,132
15776,12134,419304,22,07:51:00,881,3,131
15777,12134,419391,22,09:08:00,881,3,131
15778,12134,424942,22,18:44:00,881,2,132
15779,12134,419509,22,06:46:00,881,3,131
15780,12134,436775,22,11:00:00,881,9,136
15781,12134,436627,22,09:45:00,881,9,136
15782,12134,423554,22,06:57:00,881,2,132
15783,12134,416160,22,08:25:00,881,1,130
15784,12134,416166,22,12:46:00,881,1,130
15785,12134,414383,22,11:41:00,881,1,130
15786,12134,443119,22,09:45:00,881,6,139
15787,12134,443267,22,11:00:00,881,6,139
15788,12134,424028,22,09:52:00,881,2,132
15789,12134,431905,22,08:25:00,881,4,134
15790,12134,415107,22,17:58:00,881,1,130
