route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
21,2,25818,Downtown,,1,18445,136,0,0
21,2,25819,Downtown,,1,18445,136,0,0
21,12,25820,Downtown,,1,19368,136,0,0
21,12,25821,Downtown,,1,19379,136,0,0
21,12,25822,Downtown,,1,19389,136,0,0
21,5,25823,Gordon Head Via Shelbourne,,0,18046,137,0,0
21,5,25824,Gordon Head Via Shelbourne,,0,18087,137,0,0
21,11,25825,Gordon Head Via Shelbourne,,0,19185,137,0,0
21,11,25826,Gordon Head Via Shelbourne,,0,19188,137,0,0
21,11,25827,Gordon Head Via Shelbourne,,0,19198,137,0,0
21,11,25828,Gordon Head Via Shelbourne,,0,19202,137,0,0
21,11,25829,Gordon Head Via Shelbourne,,0,19216,137,0,0
21,11,25830,Gordon Head Via Shelbourne,,0,19216,137,0,0
21,5,25831,Gordon Head Via Shelbourne,,0,18161,137,0,0
21,5,25832,Gordon Head Via Shelbourne,,0,18161,137,0,0
21,5,25833,Gordon Head Via Shelbourne,,0,18336,137,0,0
21,5,25834,Gordon Head Via Shelbourne,,0,18344,137,0,0
21,5,25835,Gordon Head Via Shelbourne,,0,18351,137,0,0
21,2,25836,Gordon Head Via Shelbourne,,0,18445,137,0,0
21,2,25837,Gordon Head Via Shelbourne,,0,18445,137,0,0
21,3,25838,Gordon Head Via Shelbourne,,0,19506,137,0,0
21,3,25839,Gordon Head Via Shelbourne,,0,19507,137,0,0
21,3,25840,Gordon Head Via Shelbourne,,0,19610,137,0,0
21,11,25841,Gordon Head Via Shelbourne,,0,19252,137,0,0
21,11,25842,Gordon Head Via Shelbourne,,0,19263,137,0,0
21,11,25843,Gordon Head Via Shelbourne,,0,19285,137,0,0
21,11,25844,Gordon Head Via Shelbourne,,0,19288,137,0,0
21,11,25845,Gordon Head Via Shelbourne,,0,19298,137,0,0
21,11,25846,Gordon Head Via Shelbourne,,0,19298,137,0,0
21,5,25847,Downtown,,1,18123,136,0,0
21,4,25848,Downtown,,1,20021,136,0,0
21,4,25849,Downtown,,1,20049,136,0,0
21,4,25850,Downtown,,1,20207,136,0,0
21,1,25851,Downtown,,1,18944,136,0,0
21,1,25852,Downtown,,1,18947,136,0,0
21,1,25853,Downtown,,1,18959,136,0,0
21,1,25854,Downtown,,1,19058,136,0,0
21,1,25855,Downtown,,1,19141,136,0,0
21,4,25856,Downtown,,1,19880,136,0,0
21,4,25857,Downtown,,1,19947,136,0,0
21,1,25858,Downtown,,1,18844,136,0,0
21,5,25859,Downtown,,1,18046,136,0,0
21,5,25860,Downtown,,1,18046,136,0,0
21,12,25861,Gordon Head Via Shelbourne,,0,19326,137,0,0
21,3,25862,Gordon Head Via Shelbourne,,0,19759,137,0,0
21,3,25863,Gordon Head Via Shelbourne,,0,19810,137,0,0
21,4,25864,Gordon Head Via Shelbourne,,0,19873,137,0,0
21,4,25865,Gordon Head Via Shelbourne,,0,19873,137,0,0
21,2,25866,Gordon Head Via Shelbourne,,0,18444,137,0,0
21,2,25867,Gordon Head Via Shelbourne,,0,18548,137,0,0
21,2,25868,Gordon Head Via Shelbourne,,0,18560,137,0,0
21,2,25869,Gordon Head Via Shelbourne,,0,18746,137,0,0
21,12,25870,Gordon Head Via Shelbourne,,0,19343,137,0,0
21,12,25871,Gordon Head Via Shelbourne,,0,19379,137,0,0
21,4,25872,Gordon Head Via Shelbourne,,0,20021,137,0,0
21,4,25873,Gordon Head Via Shelbourne,,0,20021,137,0,0
21,1,25874,Gordon Head Via Shelbourne,,0,18947,137,0,0
21,1,25875,Gordon Head Via Shelbourne,,0,18959,137,0,0
21,1,25876,Gordon Head Via Shelbourne,,0,18974,137,0,0
21,11,25877,Downtown,,1,19189,136,0,0
21,11,25878,Downtown,,1,19215,136,0,0
21,5,25879,Downtown,,1,18161,136,0,0
21,5,25880,Downtown,,1,18176,136,0,0
21,5,25881,Downtown,,1,18183,136,0,0
21,5,25882,Downtown,,1,18299,136,0,0
21,5,25883,Downtown,,1,18307,136,0,0
21,5,25884,Downtown,,1,18351,136,0,0
21,2,25885,Downtown,,1,18412,136,0,0
21,2,25886,Downtown,,1,18419,136,0,0
21,2,25887,Downtown,,1,18445,136,0,0
21,4,25888,Gordon Head Via Shelbourne,,0,19913,138,0,0
21,1,25889,Gordon Head Via Shelbourne,,0,18944,138,0,0
21,1,25890,Gordon Head Via Shelbourne,,0,18958,138,0,0
21,5,25891,Gordon Head Via Shelbourne,,0,18176,138,0,0
21,2,25892,Gordon Head Via Shelbourne,,0,18464,138,0,0
21,3,25893,Gordon Head Via Shelbourne,,0,19584,138,0,0
21,2,25894,Gordon Head Via Shelbourne,,0,18588,138,0,0
21,1,25895,Gordon Head Via Shelbourne,,0,18981,138,0,0
21,5,25896,Gordon Head Via Shelbourne,,0,18079,138,0,0
21,5,25897,Gordon Head Via Shelbourne,,0,18189,138,0,0
21,1,25898,Gordon Head Via Shelbourne,,0,19130,137,0,0
21,4,25899,Gordon Head Via Shelbourne,,0,19906,137,0,0
21,4,25900,Gordon Head Via Shelbourne,,0,19947,137,0,0
21,4,25901,Gordon Head Via Shelbourne,,0,19947,137,0,0
21,1,25902,Gordon Head Via Shelbourne,,0,18844,137,0,0
21,1,25903,Gordon Head Via Shelbourne,,0,18844,137,0,0
21,5,25904,Gordon Head Via Shelbourne,,0,18045,137,0,0
21,11,25905,Gordon Head Via Shelbourne,,0,19207,137,0,0
21,11,25906,Gordon Head Via Shelbourne,,0,19215,137,0,0
21,5,25907,Gordon Head Via Shelbourne,,0,18199,137,0,0
21,5,25908,Gordon Head Via Shelbourne,,0,18336,137,0,0
21,2,25909,Gordon Head Via Shelbourne,,0,18419,137,0,0
21,2,25910,Gordon Head Via Shelbourne,,0,18445,137,0,0
21,5,25911,To Hillside Only,,1,18299,139,0,0
21,1,25912,To Hillside Only,,1,19159,139,0,0
21,12,25913,To Hillside Only,,1,19426,139,0,0
21,1,25914,To Hillside Only,,1,18997,139,0,0
21,3,25915,27X Express To Downtown,,1,19563,140,0,0
21,4,25916,27X Express To Downtown,,1,19962,140,0,0
21,2,25917,27X Express To Downtown,,1,18542,140,0,0
21,5,25918,27X Express To Downtown,,1,18143,140,0,0
21,2,25919,27X Express To Downtown,,1,18501,140,0,0
21,3,25920,27X Express To Downtown,,1,19604,140,0,0
21,1,25921,27X Express To Downtown,,1,18941,140,0,0
21,5,25922,27X Express To Downtown,,1,18102,140,0,0
21,7,25923,Gordon Head Via Shelbourne,,0,30522,141,0,0
21,7,25924,Gordon Head Via Shelbourne,,0,30522,141,0,0
21,7,25925,Gordon Head Via Shelbourne,,0,30647,141,0,0
21,8,25926,Gordon Head Via Shelbourne,,0,30673,141,0,0
21,6,25927,Gordon Head Via Shelbourne,,0,30011,141,0,0
21,6,25928,Gordon Head Via Shelbourne,,0,30115,141,0,0
21,6,25929,Gordon Head Via Shelbourne,,0,30158,141,0,0
21,6,25930,Gordon Head Via Shelbourne,,0,30165,141,0,0
21,6,25931,Gordon Head Via Shelbourne,,0,30218,141,0,0
21,6,25932,Gordon Head Via Shelbourne,,0,30298,141,0,0
21,6,25933,Gordon Head Via Shelbourne,,0,30302,141,0,0
21,8,25934,Gordon Head Via Shelbourne,,0,30850,141,0,0
21,8,25935,Gordon Head Via Shelbourne,,0,30850,141,0,0
21,6,25936,Gordon Head Via Shelbourne,,0,30136,141,0,0
21,6,25937,Gordon Head Via Shelbourne,,0,30165,141,0,0
21,6,25938,Gordon Head Via Shelbourne,,0,30165,141,0,0
21,6,25939,Gordon Head Via Shelbourne,,0,30225,141,0,0
21,6,25940,Gordon Head Via Shelbourne,,0,30293,141,0,0
21,6,25941,Gordon Head Via Shelbourne,,0,30074,141,0,0
21,6,25942,Gordon Head Via Shelbourne,,0,30113,141,0,0
21,6,25943,Gordon Head Via Shelbourne,,0,30115,141,0,0
21,7,25944,Gordon Head Via Shelbourne,,0,30493,141,0,0
21,7,25945,Gordon Head Via Shelbourne,,0,30522,141,0,0
21,7,25946,Gordon Head Via Shelbourne,,0,30575,141,0,0
21,6,25947,Gordon Head Via Shelbourne,,0,30159,138,0,0
21,6,25948,Gordon Head Via Shelbourne,,0,30148,138,0,0
21,6,25949,Downtown,,1,30148,136,0,0
21,6,25950,Downtown,,1,30159,136,0,0
21,6,25951,Downtown,,1,30165,136,0,0
21,6,25952,Downtown,,1,30165,136,0,0
21,6,25953,Downtown,,1,30218,136,0,0
21,6,25954,Downtown,,1,30298,136,0,0
21,6,25955,Downtown,,1,30302,136,0,0
21,7,25956,Downtown,,1,30493,136,0,0
21,7,25957,Downtown,,1,30505,136,0,0
21,7,25958,Downtown,,1,30516,136,0,0
21,7,25959,Downtown,,1,30522,136,0,0
21,7,25960,Downtown,,1,30647,136,0,0
21,6,25961,Downtown,,1,30129,136,0,0
21,6,25962,Downtown,,1,30136,136,0,0
21,6,25963,Downtown,,1,30136,136,0,0
21,6,25964,Downtown,,1,30239,136,0,0
21,6,25965,Downtown,,1,30290,136,0,0
21,7,25966,Downtown,,1,30486,136,0,0
21,7,25967,Downtown,,1,30493,136,0,0
21,7,25968,Downtown,,1,30575,136,0,0
21,6,25969,Downtown,,1,30136,136,0,0
21,6,25970,Downtown,,1,30158,136,0,0
21,6,25971,Downtown,,1,30165,136,0,0
21,6,25972,Downtown,,1,30302,136,0,0
21,6,25973,Downtown,,1,30302,136,0,0
21,7,25974,Downtown,,1,30316,136,0,0
21,6,25975,Downtown,,1,30113,136,0,0
21,6,25976,Downtown,,1,30115,136,0,0
21,7,25977,Downtown,,1,30493,136,0,0
21,7,25978,Downtown,,1,30493,136,0,0
21,7,25979,Downtown,,1,30515,136,0,0
21,7,25980,Downtown,,1,30522,136,0,0
21,7,25981,Downtown,,1,30522,136,0,0
21,7,25982,Downtown,,1,30650,136,0,0
21,7,25983,Downtown,,1,30650,136,0,0
21,6,25984,Downtown,,1,29981,136,0,0
21,6,25985,Downtown,,1,30059,136,0,0
21,6,25986,Downtown,,1,30101,136,0,0
21,6,25987,Downtown,,1,30113,136,0,0
21,6,25988,Downtown,,1,30113,136,0,0
21,6,25989,Downtown,,1,30115,136,0,0
21,8,25990,Gordon Head Via Shelbourne,,0,30850,141,0,0
21,8,25991,Gordon Head Via Shelbourne,,0,30879,141,0,0
21,6,25992,Gordon Head Via Shelbourne,,0,30136,141,0,0
21,6,25993,Gordon Head Via Shelbourne,,0,30218,141,0,0
21,6,25994,Gordon Head Via Shelbourne,,0,30302,141,0,0
21,7,25995,Gordon Head Via Shelbourne,,0,30493,141,0,0
21,7,25996,Gordon Head Via Shelbourne,,0,30515,141,0,0
21,7,25997,Gordon Head Via Shelbourne,,0,30522,141,0,0
21,7,25998,Gordon Head Via Shelbourne,,0,30650,141,0,0
21,7,25999,Gordon Head Via Shelbourne,,0,30650,141,0,0
21,6,26000,Gordon Head Via Shelbourne,,0,30059,141,0,0
21,6,26001,Gordon Head Via Shelbourne,,0,30059,141,0,0
21,6,26002,Gordon Head Via Shelbourne,,0,30113,141,0,0
21,8,26003,Gordon Head Via Shelbourne,,0,30850,141,0,0
21,8,26004,Gordon Head Via Shelbourne,,0,30850,141,0,0
21,6,26005,Gordon Head Via Shelbourne,,0,30136,141,0,0
21,7,26006,Gordon Head Via Shelbourne,,0,30493,141,0,0
21,7,26007,Gordon Head Via Shelbourne,,0,30582,141,0,0
21,7,26008,Gordon Head Via Shelbourne,,0,30650,141,0,0
21,6,26009,Gordon Head Via Shelbourne,,0,29959,141,0,0
21,6,26010,Gordon Head Via Shelbourne,,0,29981,141,0,0
21,6,26011,Gordon Head Via Shelbourne,,0,30101,141,0,0
21,6,26012,To Hillside Only,,1,30011,139,0,0
21,6,26013,Gordon Head Via Shelbourne,,0,30118,138,0,0
21,7,26014,Gordon Head Via Shelbourne,,0,30505,138,0,0
21,7,26015,Gordon Head Via Shelbourne,,0,30516,138,0,0
21,7,26016,Gordon Head Via Shelbourne,,0,30596,138,0,0
21,6,26017,Gordon Head Via Shelbourne,,0,30075,138,0,0
21,6,26018,Gordon Head Via Shelbourne,,0,30086,138,0,0
21,6,26019,Gordon Head Via Shelbourne,,0,30129,138,0,0
21,6,26020,Gordon Head Via Shelbourne,,0,30052,138,0,0
21,7,26021,Gordon Head Via Shelbourne,,0,30492,138,0,0
21,7,26022,Gordon Head Via Shelbourne,,0,30522,138,0,0
21,10,26023,Gordon Head Via Shelbourne,,0,31230,138,0,0
21,6,26024,27X Express To Downtown,,1,30073,140,0,0
21,8,26025,Gordon Head Via Shelbourne,,0,30849,138,0,0
21,8,26026,Gordon Head Via Shelbourne,,0,30879,138,0,0
21,8,26027,Gordon Head Via Shelbourne,,0,30850,141,0,0
21,6,26028,Gordon Head Via Shelbourne,,0,30136,141,0,0
21,6,26029,Gordon Head Via Shelbourne,,0,30136,141,0,0
21,6,26030,Gordon Head Via Shelbourne,,0,30165,141,0,0
21,6,26031,Gordon Head Via Shelbourne,,0,30293,141,0,0
21,6,26032,Gordon Head Via Shelbourne,,0,30293,141,0,0
21,6,26033,Gordon Head Via Shelbourne,,0,30113,141,0,0
21,7,26034,Gordon Head Via Shelbourne,,0,30493,141,0,0
21,7,26035,Gordon Head Via Shelbourne,,0,30493,141,0,0
21,7,26036,Gordon Head Via Shelbourne,,0,30575,141,0,0
21,7,26037,Gordon Head Via Shelbourne,,0,30659,141,0,0
21,8,26038,Gordon Head Via Shelbourne,,0,30850,141,0,0
21,8,26039,Gordon Head Via Shelbourne,,0,30872,141,0,0
21,8,26040,Gordon Head Via Shelbourne,,0,30879,141,0,0
21,8,26041,Gordon Head Via Shelbourne,,0,30879,141,0,0
21,8,26042,Gordon Head Via Shelbourne,,0,30933,141,0,0
21,8,26043,Gordon Head Via Shelbourne,,0,31001,141,0,0
21,6,26044,Gordon Head Via Shelbourne,,0,30136,141,0,0
21,6,26045,Gordon Head Via Shelbourne,,0,30136,141,0,0
21,7,26046,Gordon Head Via Shelbourne,,0,30493,141,0,0
21,7,26047,Gordon Head Via Shelbourne,,0,30493,141,0,0
21,7,26048,Gordon Head Via Shelbourne,,0,30659,141,0,0
21,7,26049,Gordon Head Via Shelbourne,,0,30659,141,0,0
21,6,26050,Gordon Head Via Shelbourne,,0,30165,141,0,0
21,6,26051,Gordon Head Via Shelbourne,,0,30218,141,0,0
21,6,26052,Gordon Head Via Shelbourne,,0,30302,141,0,0
21,6,26053,Gordon Head Via Shelbourne,,0,30302,141,0,0
21,7,26054,Gordon Head Via Shelbourne,,0,30522,141,0,0
21,6,26055,Downtown,,1,30165,136,0,0
21,6,26056,Downtown,,1,30135,136,0,0
21,6,26057,Downtown,,1,30136,136,0,0
21,6,26058,Downtown,,1,30165,136,0,0
21,6,26059,Downtown,,1,30293,136,0,0
21,7,26060,Downtown,,1,30493,136,0,0
21,6,26061,Downtown,,1,30136,136,0,0
21,6,26062,Downtown,,1,30165,136,0,0
21,6,26063,Downtown,,1,30218,136,0,0
21,7,26064,Downtown,,1,30493,136,0,0
21,7,26065,Downtown,,1,30522,136,0,0
21,7,26066,Downtown,,1,30522,136,0,0
21,7,26067,Downtown,,1,30650,136,0,0
21,6,26068,Downtown,,1,30011,136,0,0
21,6,26069,Downtown,,1,30075,136,0,0
21,6,26070,Gordon Head Via Shelbourne,,0,30011,141,0,0
21,6,26071,Gordon Head Via Shelbourne,,0,30059,141,0,0
21,6,26072,Gordon Head Via Shelbourne,,0,30113,141,0,0
21,6,26073,Gordon Head Via Shelbourne,,0,30113,141,0,0
21,6,26074,Gordon Head Via Shelbourne,,0,30115,141,0,0
21,6,26075,Gordon Head Via Shelbourne,,0,30115,141,0,0
21,10,26076,Gordon Head Via Shelbourne,,0,31207,141,0,0
21,10,26077,Gordon Head Via Shelbourne,,0,31289,141,0,0
21,10,26078,Gordon Head Via Shelbourne,,0,31361,141,0,0
21,10,26079,Gordon Head Via Shelbourne,,0,31207,141,0,0
21,10,26080,Gordon Head Via Shelbourne,,0,31236,141,0,0
21,10,26081,Gordon Head Via Shelbourne,,0,31236,141,0,0
21,10,26082,Gordon Head Via Shelbourne,,0,31373,141,0,0
21,9,26083,Gordon Head Via Shelbourne,,0,31387,141,0,0
21,9,26084,Gordon Head Via Shelbourne,,0,31593,141,0,0
21,9,26085,Gordon Head Via Shelbourne,,0,31650,141,0,0
21,9,26086,Gordon Head Via Shelbourne,,0,31712,141,0,0
21,14,26087,Gordon Head Via Shelbourne,,0,31902,141,0,0
21,14,26088,Gordon Head Via Shelbourne,,0,31942,141,0,0
21,14,26089,Gordon Head Via Shelbourne,,0,31966,141,0,0
21,14,26090,Gordon Head Via Shelbourne,,0,31969,141,0,0
21,14,26091,Gordon Head Via Shelbourne,,0,31983,141,0,0
21,14,26092,Gordon Head Via Shelbourne,,0,32000,141,0,0
21,15,26093,Gordon Head Via Shelbourne,,0,32134,141,0,0
21,15,26094,Gordon Head Via Shelbourne,,0,32144,141,0,0
21,6,26095,Gordon Head Via Shelbourne,,0,30136,141,0,0
21,6,26096,Gordon Head Via Shelbourne,,0,30136,141,0,0
21,6,26097,Gordon Head Via Shelbourne,,0,30290,141,0,0
21,7,26098,Gordon Head Via Shelbourne,,0,30316,141,0,0
21,7,26099,Gordon Head Via Shelbourne,,0,30493,141,0,0
21,7,26100,Gordon Head Via Shelbourne,,0,30493,141,0,0
21,6,26101,Gordon Head Via Shelbourne,,0,30092,138,0,0
21,8,26102,Gordon Head Via Shelbourne,,0,30954,138,0,0
21,6,26103,Gordon Head Via Shelbourne,,0,30135,138,0,0
21,6,26104,Gordon Head Via Shelbourne,,0,30165,138,0,0
21,6,26105,Gordon Head Via Shelbourne,,0,30239,138,0,0
21,7,26106,Gordon Head Via Shelbourne,,0,30486,138,0,0
21,10,26107,Gordon Head Via Shelbourne,,0,31219,138,0,0
21,10,26108,Gordon Head Via Shelbourne,,0,31310,138,0,0
21,9,26109,Gordon Head Via Shelbourne,,0,31593,138,0,0
21,9,26110,Gordon Head Via Shelbourne,,0,31633,138,0,0
21,7,26111,Gordon Head Via Shelbourne,,0,30575,141,0,0
21,7,26112,Gordon Head Via Shelbourne,,0,30655,141,0,0
21,7,26113,Gordon Head Via Shelbourne,,0,30659,141,0,0
21,10,26114,Gordon Head Via Shelbourne,,0,31207,141,0,0
21,10,26115,Gordon Head Via Shelbourne,,0,31207,141,0,0
21,10,26116,Gordon Head Via Shelbourne,,0,31296,141,0,0
21,8,26117,Gordon Head Via Shelbourne,,0,30941,141,0,0
21,8,26118,Gordon Head Via Shelbourne,,0,31009,141,0,0
21,8,26119,Gordon Head Via Shelbourne,,0,31016,141,0,0
21,10,26120,Gordon Head Via Shelbourne,,0,31236,141,0,0
21,10,26121,Gordon Head Via Shelbourne,,0,31364,141,0,0
21,9,26122,Gordon Head Via Shelbourne,,0,31586,141,0,0
21,9,26123,Gordon Head Via Shelbourne,,0,31593,141,0,0
21,9,26124,Gordon Head Via Shelbourne,,0,31593,141,0,0
21,9,26125,Gordon Head Via Shelbourne,,0,31633,141,0,0
21,9,26126,Gordon Head Via Shelbourne,,0,31650,141,0,0
21,9,26127,Gordon Head Via Shelbourne,,0,31722,141,0,0
21,14,26128,Gordon Head Via Shelbourne,,0,31902,141,0,0
21,14,26129,Gordon Head Via Shelbourne,,0,31905,141,0,0
21,14,26130,Gordon Head Via Shelbourne,,0,31923,141,0,0
21,14,26131,Gordon Head Via Shelbourne,,0,31945,141,0,0
21,14,26132,Gordon Head Via Shelbourne,,0,31969,141,0,0
21,8,26133,Gordon Head Via Shelbourne,,0,30933,141,0,0
21,8,26134,Gordon Head Via Shelbourne,,0,31004,141,0,0
21,8,26135,Gordon Head Via Shelbourne,,0,31004,141,0,0
21,8,26136,Gordon Head Via Shelbourne,,0,31016,141,0,0
21,10,26137,Gordon Head Via Shelbourne,,0,31030,141,0,0
21,10,26138,Gordon Head Via Shelbourne,,0,31207,141,0,0
21,10,26139,Gordon Head Via Shelbourne,,0,31289,141,0,0
21,9,26140,Gordon Head Via Shelbourne,,0,31576,138,0,0
21,9,26141,Gordon Head Via Shelbourne,,0,31587,138,0,0
21,6,26142,Downtown,,1,30136,136,0,0
21,6,26143,Downtown,,1,30136,136,0,0
21,7,26144,Downtown,,1,30493,136,0,0
21,7,26145,Downtown,,1,30493,136,0,0
21,7,26146,Downtown,,1,30522,136,0,0
21,7,26147,Downtown,,1,30596,136,0,0
21,7,26148,Downtown,,1,30659,136,0,0
21,8,26149,Downtown,,1,30673,136,0,0
21,6,26150,Downtown,,1,30022,136,0,0
21,6,26151,Downtown,,1,30059,136,0,0
21,7,26152,Downtown,,1,30655,136,0,0
21,7,26153,Downtown,,1,30659,136,0,0
21,6,26154,Downtown,,1,29959,136,0,0
21,6,26155,Downtown,,1,30052,136,0,0
21,6,26156,Downtown,,1,30092,136,0,0
21,8,26157,Downtown,,1,30850,136,0,0
21,8,26158,Downtown,,1,30862,136,0,0
21,8,26159,Downtown,,1,30873,136,0,0
21,8,26160,Downtown,,1,30879,136,0,0
21,8,26161,Downtown,,1,30933,136,0,0
21,8,26162,Downtown,,1,30941,136,0,0
21,6,26163,Downtown,,1,30218,136,0,0
21,6,26164,Downtown,,1,30225,136,0,0
21,6,26165,Downtown,,1,30302,136,0,0
21,8,26166,Downtown,,1,30849,136,0,0
21,8,26167,Downtown,,1,30850,136,0,0
21,13,26168,Gordon Head Via Shelbourne,,0,31756,138,0,0
21,9,26169,To Hillside Only,,1,31712,139,0,0
21,14,26170,To Hillside Only,,1,31920,139,0,0
21,6,26171,Gordon Head Via Shelbourne,,0,30022,138,0,0
21,10,26172,Gordon Head Via Shelbourne,,0,31206,138,0,0
21,10,26173,Gordon Head Via Shelbourne,,0,31236,138,0,0
21,8,26174,Gordon Head Via Shelbourne,,0,30862,138,0,0
21,8,26175,Gordon Head Via Shelbourne,,0,30873,138,0,0
21,10,26176,Gordon Head Via Shelbourne,,0,31189,138,0,0
21,6,26177,27X Express To Downtown,,1,30029,140,0,0
21,10,26178,Gordon Head Via Shelbourne,,0,31369,141,0,0
21,9,26179,Gordon Head Via Shelbourne,,0,31730,141,0,0
21,9,26180,Gordon Head Via Shelbourne,,0,31730,141,0,0
21,13,26181,Gordon Head Via Shelbourne,,0,31751,141,0,0
21,14,26182,Gordon Head Via Shelbourne,,0,31920,141,0,0
21,14,26183,Gordon Head Via Shelbourne,,0,31965,141,0,0
21,14,26184,Gordon Head Via Shelbourne,,0,31965,141,0,0
21,10,26185,Gordon Head Via Shelbourne,,0,31207,141,0,0
21,10,26186,Gordon Head Via Shelbourne,,0,31207,141,0,0
21,10,26187,Gordon Head Via Shelbourne,,0,31289,141,0,0
21,10,26188,Gordon Head Via Shelbourne,,0,31373,141,0,0
21,9,26189,Gordon Head Via Shelbourne,,0,31715,141,0,0
21,14,26190,Gordon Head Via Shelbourne,,0,31911,141,0,0
21,14,26191,Gordon Head Via Shelbourne,,0,31920,141,0,0
21,14,26192,Gordon Head Via Shelbourne,,0,31920,141,0,0
21,14,26193,Gordon Head Via Shelbourne,,0,31943,141,0,0
21,15,26194,Gordon Head Via Shelbourne,,0,32169,141,0,0
21,15,26195,Gordon Head Via Shelbourne,,0,32180,141,0,0
21,15,26196,Gordon Head Via Shelbourne,,0,32183,141,0,0
21,6,26197,Gordon Head Via Shelbourne,,0,30115,141,0,0
21,10,26198,Gordon Head Via Shelbourne,,0,31145,141,0,0
21,10,26199,Gordon Head Via Shelbourne,,0,31184,141,0,0
21,10,26200,Gordon Head Via Shelbourne,,0,31186,141,0,0
21,17,26201,Gordon Head Via Shelbourne,,0,32019,141,0,0
21,17,26202,Gordon Head Via Shelbourne,,0,32028,141,0,0
21,17,26203,Gordon Head Via Shelbourne,,0,32037,141,0,0
21,17,26204,Gordon Head Via Shelbourne,,0,32057,141,0,0
21,17,26205,Gordon Head Via Shelbourne,,0,32059,141,0,0
21,17,26206,Gordon Head Via Shelbourne,,0,32060,141,0,0
21,15,26207,Gordon Head Via Shelbourne,,0,32239,141,0,0
21,16,26208,Gordon Head Via Shelbourne,,0,32294,141,0,0
21,16,26209,Gordon Head Via Shelbourne,,0,32303,141,0,0
21,10,26210,Gordon Head Via Shelbourne,,0,31207,141,0,0
21,10,26211,Gordon Head Via Shelbourne,,0,31207,141,0,0
21,10,26212,Gordon Head Via Shelbourne,,0,31236,141,0,0
21,8,26213,Downtown,,1,30850,136,0,0
21,8,26214,Downtown,,1,31004,136,0,0
21,8,26215,Downtown,,1,31009,136,0,0
21,8,26216,Downtown,,1,31016,136,0,0
21,8,26217,Downtown,,1,31016,136,0,0
21,10,26218,Downtown,,1,31236,136,0,0
21,6,26219,Downtown,,1,30113,136,0,0
21,8,26220,Downtown,,1,30850,136,0,0
21,8,26221,Downtown,,1,31016,136,0,0
21,10,26222,Downtown,,1,31207,136,0,0
21,10,26223,Downtown,,1,31229,136,0,0
21,10,26224,Downtown,,1,31236,136,0,0
21,10,26225,Downtown,,1,31364,136,0,0
21,10,26226,Downtown,,1,31364,136,0,0
21,8,26227,Downtown,,1,30850,136,0,0
21,8,26228,Downtown,,1,30879,136,0,0
21,8,26229,Downtown,,1,31004,136,0,0
21,10,26230,Downtown,,1,31207,136,0,0
21,10,26231,Downtown,,1,31207,136,0,0
21,10,26232,Downtown,,1,31289,136,0,0
21,10,26233,Downtown,,1,31373,136,0,0
21,6,26234,Downtown,,1,30059,136,0,0
21,6,26235,Downtown,,1,30074,136,0,0
21,6,26236,Downtown,,1,30113,136,0,0
21,6,26237,Downtown,,1,30115,136,0,0
21,6,26238,Downtown,,1,30118,136,0,0
21,10,26239,Downtown,,1,31207,136,0,0
21,10,26240,Downtown,,1,31236,136,0,0
21,8,26241,Downtown,,1,30850,136,0,0
21,8,26242,Downtown,,1,30850,136,0,0
21,9,26243,Downtown,,1,31576,136,0,0
21,9,26244,Downtown,,1,31593,136,0,0
21,9,26245,Downtown,,1,31593,136,0,0
21,9,26246,Downtown,,1,31650,136,0,0
21,13,26247,Downtown,,1,31741,136,0,0
21,13,26248,Downtown,,1,31751,136,0,0
21,13,26249,Downtown,,1,31758,136,0,0
21,14,26250,Downtown,,1,31902,136,0,0
21,14,26251,Downtown,,1,31915,136,0,0
21,14,26252,Downtown,,1,31942,136,0,0
21,15,26253,Downtown,,1,32144,136,0,0
21,6,26254,Downtown,,1,30086,136,0,0
21,6,26255,Downtown,,1,30115,136,0,0
21,7,26256,Gordon Head Via Shelbourne,,0,30379,138,0,0
21,13,26257,To Hillside Only,,1,31770,139,0,0
21,15,26258,Gordon Head Via Shelbourne,,0,32150,138,0,0
21,10,26259,Gordon Head Via Shelbourne,,0,31364,141,0,0
21,10,26260,Gordon Head Via Shelbourne,,0,31373,141,0,0
21,9,26261,Gordon Head Via Shelbourne,,0,31593,141,0,0
21,9,26262,Gordon Head Via Shelbourne,,0,31650,141,0,0
21,9,26263,Gordon Head Via Shelbourne,,0,31712,141,0,0
21,13,26264,Gordon Head Via Shelbourne,,0,31741,141,0,0
21,14,26265,Gordon Head Via Shelbourne,,0,31902,141,0,0
21,14,26266,Gordon Head Via Shelbourne,,0,31920,141,0,0
21,14,26267,Gordon Head Via Shelbourne,,0,31942,141,0,0
21,14,26268,Gordon Head Via Shelbourne,,0,31970,141,0,0
21,15,26269,Gordon Head Via Shelbourne,,0,32134,141,0,0
21,15,26270,Gordon Head Via Shelbourne,,0,32144,141,0,0
21,15,26271,Gordon Head Via Shelbourne,,0,32180,141,0,0
21,15,26272,Gordon Head Via Shelbourne,,0,32183,141,0,0
21,15,26273,Gordon Head Via Shelbourne,,0,32197,141,0,0
21,8,26274,Gordon Head Via Shelbourne,,0,30850,141,0,0
21,8,26275,Gordon Head Via Shelbourne,,0,30850,141,0,0
